grid_row,grid_col,building_id,profile_id,lon,lat,landuse,roof_area_m2
0,24,201006.0009717,Res_265847,-122.39789725057945,37.79837810412408,residential,25.338
0,25,201006.0003536,Res_265847,-122.3984022351115,37.79857689611585,residential,31.673
0,26,201006.0011528,Res_265847,-122.39788140876212,37.79817017106282,residential,31.673
0,27,201006.0005697,Res_183012,-122.39753602372357,37.79789469466951,residential,25.000
0,28,201006.016531,Res_158626,-122.39824633772943,37.798341891390194,residential,42.231
0,29,201006.0014908,Res_183012,-122.39788172765043,37.79795673055756,residential,25.000
0,30,201006.0004363,Res_183012,-122.39744345757565,37.797493796039504,residential,25.000
0,31,201006.0009776,Res_265847,-122.3983152717556,37.798171542754986,residential,31.673
0,32,201006.0010216,Res_183012,-122.3978872837265,37.797736045807795,residential,25.000
0,33,201006.0010051,Res_183012,-122.39779953479216,37.797523047079935,residential,25.000
0,34,201006.0023877,Res_183012,-122.39770760211374,37.79732336314947,residential,25.000
0,35,201006.00057,Com_48764,-122.3991057933376,37.799020277062894,commercial,398.373
1,0,201006.0001202,Com_20512,-122.40654115074446,37.805037728214266,industrial,521.230
1,1,201006.0002559,Com_32309,-122.40610606998531,37.80496504371035,industrial,402.580
1,2,201006.0176223,Res_91241,-122.40497421829856,37.80446265122452,residential,42.814
1,3,201006.0001322,Com_32309,-122.40475831850218,37.80417364487613,industrial,402.580
1,4,201006.0000409,Res_183012,-122.40553377234303,37.80424680220715,residential,25.000
1,5,201006.000097,Res_183012,-122.40436020237637,37.80356558339464,residential,25.000
1,6,201006.0044022,Res_355450,-122.40384955468816,37.80288813488338,residential,25.000
1,7,201006.000173,Com_25066,-122.40336990497762,37.80273235822753,commercial,301.935
1,8,201006.0122795,Res_214280,-122.40383484072466,37.80280733626853,residential,25.000
1,9,201006.0056974,Res_218306,-122.4035792245955,37.80252953051197,residential,25.000
1,10,201006.0004439,Com_43596,-122.4033024994391,37.80234251709849,industrial,241.548
1,11,201006.0112969,Res_155037,-122.40373092613186,37.802615632002166,residential,56.522
1,12,201006.0002536,Com_55174,-122.40190266552848,37.80113061613278,commercial,172.534
1,13,201006.0005069,Com_34504,-122.40321847549323,37.80195971589969,industrial,172.534
1,14,201006.0006181,Com_44056,-122.4018651098496,37.80091722302112,commercial,90.580
1,15,201006.000525,Com_43596,-122.40106169761202,37.800366445085544,industrial,285.374
1,16,201006.0005563,Com_30057,-122.40103700261152,37.80023815943157,industrial,241.548
1,17,201006.0002974,Com_32309,-122.40047267122249,37.79988083930098,industrial,402.580
1,18,201006.0004911,Com_22284,-122.40100637817234,37.8001058838674,commercial,301.935
1,19,201006.0007371,Com_32309,-122.40035494321847,37.799499504331024,industrial,317.696
1,20,201006.0015057,Res_265847,-122.39912062107605,37.79867576642893,residential,33.983
1,21,201006.0006924,Res_265847,-122.39881109240758,37.79851021554288,residential,33.983
1,22,201006.0009068,Res_265847,-122.39905881244958,37.798420283605445,residential,33.983
1,23,201006.0002885,Com_18430,-122.40032340445384,37.7993108326312,industrial,603.870
1,24,201006.0009072,Res_265847,-122.39951568626094,37.79861767427773,residential,33.983
1,25,201006.0166365,Res_183012,-122.398098608783,37.79760722714956,residential,32.247
1,26,201006.0004773,Res_265847,-122.39887742147317,37.79810245089794,residential,33.983
1,27,201006.0002125,Res_183012,-122.39820295165096,37.79758586637102,residential,25.000
1,28,201006.0154579,Res_183012,-122.39793051034167,37.797297970787376,residential,25.000
1,29,201006.0009063,Res_265847,-122.39933160799777,37.79834947606347,residential,33.983
1,30,201006.0164951,Res_183012,-122.39915371432963,37.79813601064455,residential,45.310
1,31,201006.0176976,Res_183012,-122.3993311494603,37.79814972627176,residential,45.310
1,32,201006.0176977,Res_183012,-122.39939084724874,37.79814241990803,residential,45.310
1,33,201006.0000734,Res_183012,-122.39597954378014,37.79491545874028,residential,402.580
1,34,201006.0161607,Res_183012,-122.39612162488994,37.79496443129582,residential,402.580
1,35,201006.000607,Com_34048,-122.39276322819207,37.793336744211764,industrial,301.935
2,0,201006.0013636,Res_520632,-122.40631668735918,37.80443405296671,residential,148.592
2,1,201006.0069055,Res_251238,-122.40649275453258,37.80446257017256,residential,75.242
2,2,201006.0016573,Res_218306,-122.40624211314739,37.803850411593395,residential,38.436
2,3,201006.0076498,Res_155037,-122.40521463495023,37.80304107047396,residential,55.858
2,4,201006.011602,Res_247392,-122.40413680986777,37.8028634487113,residential,89.071
2,5,201006.0158558,Res_155037,-122.40401204723086,37.80277537498439,residential,25.000
2,6,201006.0070375,Res_247392,-122.40408877932663,37.802719988019035,residential,89.071
2,7,201006.0158335,Res_219836,-122.40385248178698,37.80258764037685,residential,32.851
2,8,201006.0149111,Res_251238,-122.40379786799853,37.80251406500304,residential,27.396
2,9,201006.0152505,Res_520632,-122.40378623527872,37.8024401849538,residential,25.000
2,10,201006.0152498,Res_183012,-122.40377109756385,37.80237083177424,residential,25.000
2,11,201006.0139259,Res_251238,-122.40366325818222,37.802236436186945,residential,42.955
2,12,201006.0006797,Com_48085,-122.40183814625316,37.800788900287934,industrial,181.161
2,13,201006.0005241,Com_43430,-122.40181030409688,37.800652236694944,industrial,216.880
2,14,201006.0017322,Com_18865,-122.4017901875601,37.80054776485933,industrial,135.871
2,15,201006.0001171,Com_43596,-122.40240632651489,37.80095694522012,industrial,150.967
2,16,201006.0001539,Com_22284,-122.40095465600493,37.79985842299591,commercial,301.935
2,17,201006.0108492,Com_43100,-122.40058821309694,37.79947062025731,commercial,70.774
2,18,201006.0007101,Res_478120,-122.4001828578565,37.799080263550785,residential,301.935
2,19,201006.0008914,Res_183012,-122.40093810283898,37.7994265542394,residential,33.092
2,20,201006.0004992,Com_45936,-122.4002743947022,37.79887769625434,industrial,402.580
2,21,201006.0001764,Com_18430,-122.40079024582599,37.7992696279391,industrial,402.580
2,22,201006.0002691,Res_265847,-122.39948264483253,37.79813086247229,residential,33.983
2,23,201006.0001579,Com_18865,-122.40017963348403,37.798414387946856,industrial,301.935
2,24,201006.0001301,Res_158626,-122.40073196474462,37.79894992467764,residential,402.580
2,25,201006.000137,Res_158626,-122.40009770955612,37.79804055307494,residential,79.952
2,26,201006.0002429,Com_43596,-122.40175093534882,37.800212418562026,industrial,241.548
2,27,201006.0001732,Com_34504,-122.40064164543526,37.79835576845195,industrial,172.534
2,28,201006.0008857,Com_43596,-122.39997489056653,37.79749173747611,industrial,233.359
2,29,201006.0000477,Com_22179,-122.3958219856174,37.79448611084911,commercial,109.794
2,30,201006.0000435,Com_23074,-122.39487251521096,37.793898044191344,industrial,92.903
2,31,201006.0005244,Com_40985,-122.39265074518475,37.79324616816129,commercial,402.580
2,32,201006.0005323,Com_40985,-122.39253343334282,37.793154226942654,commercial,150.967
2,33,201006.0001118,Com_22489,-122.39468250114865,37.79373516458817,industrial,109.794
2,34,201006.0005906,Com_44502,-122.39220623334137,37.792889195760296,commercial,241.548
2,35,201006.0001651,Com_34791,-122.3919952299605,37.79270840481019,commercial,172.534
3,0,201006.0012319,Res_403100,-122.40645921236055,37.80384056523393,residential,142.241
3,1,201006.0004502,Res_403100,-122.40643580799558,37.80409418266026,residential,201.290
3,2,201006.0020312,Res_251238,-122.4053560597594,37.80300916290007,residential,27.476
3,3,201006.0148625,Res_502967,-122.40450011422327,37.802796466931625,residential,114.886
3,4,201006.0157093,Res_91241,-122.40434079638055,37.80284239920723,residential,255.980
3,5,201006.01126,Res_214280,-122.40435117816261,37.802736471833626,residential,85.327
3,6,201006.0074018,Res_502967,-122.40402833679963,37.802559385928404,residential,44.022
3,7,201006.0160311,Res_155037,-122.40376863324366,37.80229949704495,residential,27.416
3,8,201006.0147612,Res_251238,-122.40375044686166,37.802215561259516,residential,29.348
3,9,201006.0153156,Res_251238,-122.40395760452165,37.80242260818681,residential,30.193
3,10,201006.0143257,Res_155037,-122.40394325637062,37.802355620244676,residential,25.000
3,11,201006.0146203,Res_85705,-122.40392852225305,37.80221612627899,residential,45.139
3,12,201006.0002621,Com_40605,-122.4023390564823,37.800580649654705,industrial,301.935
3,13,201006.0005827,Com_52704,-122.40171703662303,37.800026994335134,commercial,286.838
3,14,201006.0001447,Com_40605,-122.40165939176602,37.79977788316532,industrial,241.548
3,15,201006.000186,Com_18865,-122.40221530982049,37.800124820817175,industrial,301.935
3,16,201006.0008099,Com_43596,-122.40221581546052,37.799909208812075,industrial,201.290
3,17,201006.0001896,Com_18865,-122.40214173385593,37.79968935295131,industrial,301.935
3,18,201006.0000508,Com_43596,-122.401508645927,37.79903321214343,industrial,172.534
3,19,201006.0010446,Com_44763,-122.40192140145291,37.799254779560954,industrial,196.258
3,20,201006.0007236,Com_17664,-122.4006095229723,37.79809770321499,industrial,130.838
3,21,201006.0008052,Com_43596,-122.39995765850662,37.797390339619376,industrial,127.296
3,22,201006.0014193,Com_36713,-122.39988637904712,37.7972988650526,industrial,201.149
3,23,201006.0004477,Com_32309,-122.39990332645856,37.79716941495881,industrial,304.592
3,24,201006.004106,Com_33088,-122.400733913357,37.79783040798127,commercial,104.167
3,25,201006.000588,Com_34665,-122.39989145903338,37.79702237670062,commercial,402.580
3,26,201006.0000237,Com_32535,-122.39860067821621,37.79570639330103,industrial,328.143
3,27,201006.0000189,Com_17664,-122.39728545940476,37.79494025001683,industrial,402.580
3,28,201006.0000636,Com_22179,-122.39581729300039,37.79423812295727,commercial,71.043
3,29,201006.0012942,Com_31080,-122.39684018568823,37.794439796904314,commercial,235.781
3,30,201006.0000212,Com_29003,-122.3940619265233,37.793333315981215,industrial,150.967
3,31,201006.0035427,Com_39187,-122.39682118873503,37.79434122207826,industrial,78.382
3,32,201006.0002369,Com_29003,-122.39170604286853,37.792415508158165,industrial,172.534
3,33,201006.0098836,Com_44101,-122.39680557471007,37.79428170553525,industrial,71.901
3,34,201006.0010468,Com_53167,-122.3970229415668,37.79435286360342,commercial,167.272
3,35,201006.0003396,Com_52787,-122.39684960834771,37.794139980823175,commercial,25.000
4,0,201006.0010139,Res_520632,-122.40648564409199,37.80426881087099,residential,85.407
4,1,201006.0069259,Res_214280,-122.40530933635915,37.802696409580456,residential,25.000
4,2,201006.0017577,Res_183012,-122.40495705805648,37.80272100758242,residential,28.040
4,3,201006.0123307,Res_251238,-122.40460461873421,37.802744350273926,residential,36.534
4,4,201006.0140777,Res_261790,-122.40428845790217,37.802658914778085,residential,50.997
4,5,201006.0132249,Res_261790,-122.40426693182782,37.80259143466962,residential,43.977
4,6,201006.0155962,Res_155037,-122.40407945022011,37.80247933175184,residential,26.570
4,7,201006.0156143,Res_502967,-122.40400566008944,37.80218768219342,residential,33.666
4,8,201006.0160517,Res_155037,-122.40378993133818,37.801853320804014,residential,65.339
4,9,201006.0119808,Res_520632,-122.40348807235358,37.80151704248942,residential,27.315
4,10,201006.0105071,Res_520632,-122.40356529822614,37.801508846181505,residential,41.083
4,11,201006.0113074,Res_214280,-122.40375989089353,37.80172519629967,residential,36.761
4,12,201006.0145887,Res_183012,-122.40365679118264,37.80151156801833,residential,41.063
4,13,201006.0003346,Com_35183,-122.4029547536845,37.800501592969106,industrial,560.753
4,14,201006.0030328,Res_261790,-122.40345847858606,37.8009751700215,residential,51.842
4,15,201006.0035455,Com_36713,-122.40205333481997,37.79925304996745,industrial,105.677
4,16,201006.0004705,Com_34665,-122.40201619599449,37.799051927034036,commercial,402.580
4,17,201006.0006201,Com_26713,-122.40181669584551,37.79872299110281,commercial,385.722
4,18,201006.000571,Com_35183,-122.40201757842425,37.798891737193685,industrial,402.580
4,19,201006.0002289,Com_46797,-122.40138622574248,37.798159160614944,industrial,241.548
4,20,201006.0002584,Com_25066,-122.40123078142832,37.797936376513384,commercial,241.548
4,21,201006.0005528,Com_43596,-122.40026614402917,37.79704101978282,industrial,241.548
4,22,201006.0002531,Com_37733,-122.40045586964864,37.79711513455858,industrial,402.580
4,23,201006.0021683,Com_21110,-122.40115948393264,37.79773389180073,commercial,96.196
4,24,201006.0001551,Res_478120,-122.40163033481454,37.79830719424729,residential,241.548
4,25,201006.000806,Com_18865,-122.40112580186315,37.79749554462662,industrial,219.929
4,26,201006.0000747,Com_26114,-122.39924031349456,37.79562442309782,industrial,36.598
4,27,201006.0031203,Com_31440,-122.39672796675569,37.793962020380434,commercial,87.863
4,28,201006.0011419,Com_18802,-122.39670911960897,37.79382994696575,industrial,134.193
4,29,201006.000355,Com_52658,-122.39698642264192,37.793883355329754,industrial,172.534
4,30,201006.0003806,Com_46652,-122.39590278598673,37.793322070024075,industrial,402.580
4,31,201006.000059,Com_46344,-122.39569162532105,37.79315443116022,industrial,71.043
4,32,201006.0002083,Com_46344,-122.3945583217125,37.792573109378765,industrial,75.484
4,33,201006.000114,Com_29003,-122.39524451454793,37.792799025115734,industrial,201.290
4,34,201006.0002786,Com_46652,-122.39400443456593,37.7921777670272,industrial,48.310
4,35,201006.0005255,Com_52855,-122.39384831107442,37.791944067565744,industrial,241.548
5,0,201006.0154629,Res_520632,-122.40607502329253,37.80166809400753,residential,30.032
5,1,201006.0089036,Res_265847,-122.40528941689149,37.80257173166795,residential,30.435
5,2,201006.0149869,Res_251238,-122.40524502528925,37.80241827132217,residential,28.221
5,3,201006.0015083,Res_251238,-122.40499133666906,37.80246344331995,residential,157.006
5,4,201006.0122192,Res_218306,-122.40425966358477,37.802524954058526,residential,25.000
5,5,201006.0117008,Res_261790,-122.40422428178815,37.802399846566175,residential,54.590
5,6,201006.0149672,Res_502967,-122.40411286791056,37.802177531038524,residential,46.045
5,7,201006.0113432,Res_214280,-122.40384385225298,37.80172100188047,residential,52.250
5,8,201006.0143812,Res_520632,-122.40372511786242,37.801506294181685,residential,36.735
5,9,201006.0158791,Res_251238,-122.40380572189196,37.801515727419265,residential,25.403
5,10,201006.0019616,Res_214280,-122.40373183083719,37.80130394566857,residential,101.118
5,11,201006.0097035,Res_214280,-122.40392744717609,37.80171029272983,residential,52.250
5,12,201006.0154377,Res_251238,-122.40398083935766,37.80192173427412,residential,25.000
5,13,201006.0000537,Com_45936,-122.40287690141871,37.79981627411885,industrial,402.580
5,14,201006.0147039,Res_214280,-122.40388714465682,37.80150526061942,residential,49.276
5,15,201006.0006815,Com_35183,-122.40205362909688,37.79869432262047,industrial,402.580
5,16,201006.0095783,Res_297992,-122.40173520920428,37.798106408405005,residential,65.520
5,17,201006.0031327,Com_43596,-122.40192009937252,37.79812172405526,industrial,113.105
5,18,201006.0011539,Res_218306,-122.40109400188018,37.79737395713728,residential,224.639
5,19,201006.0019444,Com_43596,-122.40191429279645,37.79803348355742,industrial,142.453
5,20,201006.0011701,Com_21110,-122.40135599938831,37.79742921744673,commercial,151.677
5,21,201006.0001754,Com_54134,-122.40115297138819,37.79716224736069,commercial,172.534
5,22,201006.0003307,Com_43596,-122.40107567968175,37.79690244530463,industrial,172.534
5,23,201006.0003237,Com_43596,-122.40186592602855,37.797795323655095,industrial,172.534
5,24,201006.0000158,Com_17664,-122.398468921102,37.79481558101125,industrial,402.580
5,25,201006.0000987,Com_53860,-122.39738554678509,37.794082433388866,industrial,28.087
5,26,201006.0000223,Com_47813,-122.39987638062581,37.795529993372526,commercial,506.496
5,27,201006.0004835,Com_53860,-122.39674300980514,37.79339819772969,industrial,402.580
5,28,201006.000145,Com_34904,-122.39799898331526,37.79397703293831,industrial,71.043
5,29,201006.0060457,Com_28041,-122.39519745753687,37.79238951393457,industrial,1207.739
5,30,201006.0001393,Com_53860,-122.3971898906418,37.793229018318584,industrial,31.783
