row,col,lon,lat,building_count,land,occupied,elevation_m,slope,solar_factor,productivity,money,use_type,floors,pv_kw,battery_kwh,service_ratio,lifetime_imported,lifetime_exported,lifetime_transit,lifetime_transit_fee,cable_degree,function
1,10,-122.455,37.806267857142856,0,False,False,1.943298817,11.743647602370686,0.8171555348499143,1.0353840131507335,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,11,-122.44928571428572,37.806267857142856,29,False,False,3.452695131,3.7310664244423872,0.8292459692502585,1.0638422027457586,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,12,-122.44357142857143,37.806267857142856,93,True,True,0.0,4.452846255807665,0.8665306829883405,1.062835924179202,125167.64522844134,commercial,2,12.0,10.0,0.4294636641621175,42.60401730348336,53.63057465622256,1.3175918173272252,0.015811101807926695,2,commercial
1,13,-122.43785714285714,37.806267857142856,0,False,False,3.251317978,6.0750469554538915,0.8714263507841125,1.0587921684603656,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,14,-122.43214285714286,37.806267857142856,1,False,False,2.576731443,28.257422181160184,0.8693058973391316,0.9853907794727439,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,15,-122.42642857142857,37.806267857142856,2,False,False,28.76965332,24.633962767283304,0.9167883440179413,0.9990427184059769,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,16,-122.42071428571428,37.806267857142856,210,True,True,14.489240646,84.04887644704785,0.9390316441140346,0.8000411919054576,4596.122581453985,residential,1,2.0,10.0,0.294878485835947,3.040938635056977,0.05012782754274436,0.0,0.0,1,residential
1,17,-122.415,37.806267857142856,95,True,True,4.408718109,15.05034818314951,0.9446028586533852,1.0342291989773096,61009.450329808096,commercial,2,12.0,10.0,0.49347713823543565,0.0996946413533722,0.0,0.0,0.0,1,commercial
1,18,-122.40928571428572,37.806267857142856,136,True,True,6.177072525,34.87873964675111,0.9894716877897131,0.9687687320030619,2829.7950328349766,residential,3,10.0,10.0,0.5617186863241169,1.7583029933990513,0.19067567492326054,0.0,0.0,1,residential
1,19,-122.40357142857142,37.806267857142856,9,False,False,3.91520071,21.150400083731018,0.9940095710357848,1.0165084443995474,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,20,-122.39785714285715,37.806267857142856,0,False,False,0.0,5.345584321482026,0.9935715008069755,1.071252935599581,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,21,-122.39214285714286,37.806267857142856,0,False,False,0.050000001,0.0,0.9793020115013399,1.0907142857142864,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,22,-122.38642857142858,37.806267857142856,0,False,False,0.0,0.050000001,0.9978571428571213,1.0919741872841244,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,23,-122.38071428571429,37.806267857142856,0,False,False,0.0,0.050000001,1.0164285714285666,1.093402758712697,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,24,-122.375,37.806267857142856,0,False,False,0.050000001,20.521429175417335,1.1074674380207228,1.0257730701849928,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,25,-122.36928571428572,37.806267857142856,0,False,False,0.0,67.09676899696221,0.9798214285714116,0.8700845249948717,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,26,-122.36357142857143,37.806267857142856,0,False,False,0.050000001,47.091773987,0.9971080135533796,0.9389978887186708,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
1,27,-122.35785714285714,37.806267857142856,0,False,False,0.0,0.07071067953286832,1.0868967856379503,1.0990471790839345,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,0,-122.51214285714286,37.80244642857143,0,False,False,0.0,0.0,0.5892857142856994,1.0607142857142846,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,1,-122.50642857142857,37.80244642857143,0,False,False,0.0,0.0,0.6078571428571444,1.0621428571428573,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,2,-122.50071428571428,37.80244642857143,0,False,False,0.0,0.0,0.6264285714285895,1.06357142857143,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,3,-122.495,37.80244642857143,0,False,False,0.0,0.0,0.6449999999999885,1.064999999999999,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,4,-122.48928571428571,37.80244642857143,0,False,False,0.0,0.0,0.6635714285714335,1.066428571428572,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,5,-122.48357142857142,37.80244642857143,0,False,False,0.0,81.093589783,0.6821428571428786,0.7942962616744805,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
